model_name,max_new_tokens,temperature,top_p,top_k,repetition_penalty,unique_name,raw_prompt,thought,emotion,prompt
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}","I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.",Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.. emotion: Depression"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}","I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.",anger,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.. emotion: anger"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}","I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.",anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.. emotion: anxiety"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}","I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.",disappointment,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.. emotion: disappointment"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}","I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.",helplessness,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: I'm a vegan, and the restaurant served me a dish with fish in it. They're trying to kill me.. emotion: helplessness"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}",The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.,Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.. emotion: Depression"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}",The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.,anger,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.. emotion: anger"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}",The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.,anxiety,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.. emotion: anxiety"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}",The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.,disappointment,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.. emotion: disappointment"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}",The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.,helplessness,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: The cashier at the bagel store messed up my order. It's because they hate me and want me to stop coming to the shop.. emotion: helplessness"
meta-llama/Llama-3.2-3B-Instruct,1024,0.6,,,,meta-llama/Llama-3.2-3B-Instruct_1024_0.6_N_N_N,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: {distorted_thought}. emotion: {emotion}",One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.,Depression,"I want you to write an paragraph including 4 to 6 sentences in the form of the diary of individual with mental health issues. please include given sentence as they are, and make the paragraph to feel emotion. given sentence: One of my cats is sick so I'll never adopt another one as they will probably wind up being unhealthy as well.. emotion: Depression"
